part,scenario,stagger_delay,run,client_id,group,total_duration_s,total_bytes,layer_digest_short,layer_duration_s,layer_size,layer_status,layer_cache_status
stagger,D,30,1,5,1,36.710,410464994,sha256:a793e3c6bce8,36.6916,236030458,200,unknown
stagger,D,30,1,5,1,36.710,410464994,sha256:10c3183ecaa6,4.6502,6085049,200,unknown
stagger,D,30,1,5,1,36.710,410464994,sha256:15991188a884,11.0966,25656055,200,unknown
stagger,D,30,1,5,1,36.710,410464994,sha256:5142ad1c6011,0.0732,250,200,unknown
stagger,D,30,1,6,1,35.831,410464994,sha256:299c82f5afaa,0.0755,6525,200,unknown
stagger,D,30,1,6,1,35.831,410464994,sha256:866771c43bf5,18.4089,49293124,200,unknown
stagger,D,30,1,6,1,35.831,410464994,sha256:ed881fbf1b07,10.7995,25614562,200,unknown
stagger,D,30,1,6,1,35.831,410464994,sha256:9da421ddeb65,20.3174,67778971,200,unknown
stagger,D,30,1,6,1,35.831,410464994,sha256:a793e3c6bce8,35.8089,236030458,200,unknown
stagger,D,30,1,6,1,35.831,410464994,sha256:10c3183ecaa6,4.6481,6085049,200,unknown
stagger,D,30,1,6,1,35.831,410464994,sha256:15991188a884,11.0940,25656055,200,unknown
stagger,D,30,1,6,1,35.831,410464994,sha256:5142ad1c6011,0.0692,250,200,unknown
stagger,D,30,1,7,1,36.634,410464994,sha256:299c82f5afaa,0.0651,6525,200,unknown
stagger,D,30,1,7,1,36.634,410464994,sha256:866771c43bf5,18.4052,49293124,200,unknown
stagger,D,30,1,7,1,36.634,410464994,sha256:ed881fbf1b07,10.7956,25614562,200,unknown
stagger,D,30,1,7,1,36.634,410464994,sha256:9da421ddeb65,20.3121,67778971,200,unknown
stagger,D,30,1,7,1,36.634,410464994,sha256:a793e3c6bce8,36.6070,236030458,200,unknown
stagger,D,30,1,7,1,36.634,410464994,sha256:10c3183ecaa6,4.6431,6085049,200,unknown
stagger,D,30,1,7,1,36.634,410464994,sha256:15991188a884,11.0882,25656055,200,unknown
stagger,D,30,1,7,1,36.634,410464994,sha256:5142ad1c6011,0.0640,250,200,unknown
stagger,D,30,1,8,1,36.981,410464994,sha256:299c82f5afaa,0.0600,6525,200,unknown
stagger,D,30,1,8,1,36.981,410464994,sha256:866771c43bf5,18.4002,49293124,200,unknown
stagger,D,30,1,8,1,36.981,410464994,sha256:ed881fbf1b07,10.7940,25614562,200,unknown
stagger,D,30,1,8,1,36.981,410464994,sha256:9da421ddeb65,20.3112,67778971,200,unknown
stagger,D,30,1,8,1,36.981,410464994,sha256:a793e3c6bce8,36.9520,236030458,200,unknown
stagger,D,30,1,8,1,36.981,410464994,sha256:10c3183ecaa6,4.6407,6085049,200,unknown
stagger,D,30,1,8,1,36.981,410464994,sha256:15991188a884,11.0854,25656055,200,unknown
stagger,D,30,1,8,1,36.981,410464994,sha256:5142ad1c6011,0.0627,250,200,unknown
stagger,D,30,1,9,1,37.188,410464994,sha256:299c82f5afaa,0.0577,6525,200,unknown
stagger,D,30,1,9,1,37.188,410464994,sha256:866771c43bf5,18.3993,49293124,200,unknown
stagger,D,30,1,9,1,37.188,410464994,sha256:ed881fbf1b07,10.7898,25614562,200,unknown
stagger,D,30,1,9,1,37.188,410464994,sha256:9da421ddeb65,20.3074,67778971,200,unknown
stagger,D,30,1,9,1,37.188,410464994,sha256:a793e3c6bce8,37.1565,236030458,200,unknown
stagger,D,30,1,9,1,37.188,410464994,sha256:10c3183ecaa6,4.6382,6085049,200,unknown
stagger,D,30,1,9,1,37.188,410464994,sha256:15991188a884,11.0826,25656055,200,unknown
stagger,D,30,1,9,1,37.188,410464994,sha256:5142ad1c6011,0.0595,250,200,unknown
stagger,D,30,1,10,1,34.401,410464994,sha256:299c82f5afaa,0.0577,6525,200,unknown
stagger,D,30,1,10,1,34.401,410464994,sha256:866771c43bf5,18.3964,49293124,200,unknown
stagger,D,30,1,10,1,34.401,410464994,sha256:ed881fbf1b07,10.7895,25614562,200,unknown
stagger,D,30,1,10,1,34.401,410464994,sha256:9da421ddeb65,20.3049,67778971,200,unknown
stagger,D,30,1,10,1,34.401,410464994,sha256:a793e3c6bce8,34.3651,236030458,200,unknown
stagger,D,30,1,10,1,34.401,410464994,sha256:10c3183ecaa6,4.6355,6085049,200,unknown
stagger,D,30,1,10,1,34.401,410464994,sha256:15991188a884,11.0812,25656055,200,unknown
stagger,D,30,1,10,1,34.401,410464994,sha256:5142ad1c6011,0.0560,250,200,unknown
stagger,D,30,1,11,1,34.401,410464994,sha256:299c82f5afaa,0.0526,6525,200,unknown
stagger,D,30,1,11,1,34.401,410464994,sha256:866771c43bf5,18.3938,49293124,200,unknown
stagger,D,30,1,11,1,34.401,410464994,sha256:ed881fbf1b07,10.7849,25614562,200,unknown
stagger,D,30,1,11,1,34.401,410464994,sha256:9da421ddeb65,20.3022,67778971,200,unknown
stagger,D,30,1,11,1,34.401,410464994,sha256:a793e3c6bce8,34.3625,236030458,200,unknown
stagger,D,30,1,11,1,34.401,410464994,sha256:10c3183ecaa6,4.6328,6085049,200,unknown
stagger,D,30,1,11,1,34.401,410464994,sha256:15991188a884,11.0785,25656055,200,unknown
stagger,D,30,1,11,1,34.401,410464994,sha256:5142ad1c6011,0.0553,250,200,unknown
stagger,D,30,1,12,1,34.400,410464994,sha256:299c82f5afaa,0.0564,6525,200,unknown
stagger,D,30,1,12,1,34.400,410464994,sha256:866771c43bf5,18.3896,49293124,200,unknown
stagger,D,30,1,12,1,34.400,410464994,sha256:ed881fbf1b07,10.7845,25614562,200,unknown
stagger,D,30,1,12,1,34.400,410464994,sha256:9da421ddeb65,20.3011,67778971,200,unknown
stagger,D,30,1,12,1,34.400,410464994,sha256:a793e3c6bce8,34.3599,236030458,200,unknown
stagger,D,30,1,12,1,34.400,410464994,sha256:10c3183ecaa6,4.6291,6085049,200,unknown
stagger,D,30,1,12,1,34.400,410464994,sha256:15991188a884,11.0745,25656055,200,unknown
stagger,D,30,1,12,1,34.400,410464994,sha256:5142ad1c6011,0.0541,250,200,unknown
stagger,D,30,1,13,1,34.400,410464994,sha256:299c82f5afaa,0.0526,6525,200,unknown
stagger,D,30,1,13,1,34.400,410464994,sha256:866771c43bf5,18.3882,49293124,200,unknown
stagger,D,30,1,13,1,34.400,410464994,sha256:ed881fbf1b07,10.7815,25614562,200,unknown
stagger,D,30,1,13,1,34.400,410464994,sha256:9da421ddeb65,20.2960,67778971,200,unknown
stagger,D,30,1,13,1,34.400,410464994,sha256:a793e3c6bce8,34.3569,236030458,200,unknown
stagger,D,30,1,13,1,34.400,410464994,sha256:10c3183ecaa6,4.6261,6085049,200,unknown
stagger,D,30,1,13,1,34.400,410464994,sha256:15991188a884,11.0729,25656055,200,unknown
stagger,D,30,1,13,1,34.400,410464994,sha256:5142ad1c6011,0.0479,250,200,unknown
stagger,D,30,1,14,1,37.219,410464994,sha256:299c82f5afaa,0.0443,6525,200,unknown
stagger,D,30,1,14,1,37.219,410464994,sha256:866771c43bf5,18.3848,49293124,200,unknown
stagger,D,30,1,14,1,37.219,410464994,sha256:ed881fbf1b07,10.7772,25614562,200,unknown
stagger,D,30,1,14,1,37.219,410464994,sha256:9da421ddeb65,20.2954,67778971,200,unknown
stagger,D,30,1,14,1,37.219,410464994,sha256:a793e3c6bce8,37.1743,236030458,200,unknown
stagger,D,30,1,14,1,37.219,410464994,sha256:10c3183ecaa6,4.6250,6085049,200,unknown
stagger,D,30,1,14,1,37.219,410464994,sha256:15991188a884,11.0708,25656055,200,unknown
stagger,D,30,1,14,1,37.219,410464994,sha256:5142ad1c6011,0.0461,250,200,unknown
stagger,D,30,1,15,1,37.157,410464994,sha256:299c82f5afaa,0.0444,6525,200,unknown
stagger,D,30,1,15,1,37.157,410464994,sha256:866771c43bf5,18.3819,49293124,200,unknown
stagger,D,30,1,15,1,37.157,410464994,sha256:ed881fbf1b07,10.7762,25614562,200,unknown
stagger,D,30,1,15,1,37.157,410464994,sha256:9da421ddeb65,20.2931,67778971,200,unknown
stagger,D,30,1,15,1,37.157,410464994,sha256:a793e3c6bce8,37.1110,236030458,200,unknown
stagger,D,30,1,15,1,37.157,410464994,sha256:10c3183ecaa6,4.6228,6085049,200,unknown
stagger,D,30,1,15,1,37.157,410464994,sha256:15991188a884,11.0685,25656055,200,unknown
stagger,D,30,1,15,1,37.157,410464994,sha256:5142ad1c6011,0.0483,250,200,unknown
stagger,D,30,1,16,1,36.569,410464994,sha256:299c82f5afaa,0.0401,6525,200,unknown
stagger,D,30,1,16,1,36.569,410464994,sha256:866771c43bf5,18.3804,49293124,200,unknown
stagger,D,30,1,16,1,36.569,410464994,sha256:ed881fbf1b07,10.7739,25614562,200,unknown
stagger,D,30,1,16,1,36.569,410464994,sha256:9da421ddeb65,20.2898,67778971,200,unknown
stagger,D,30,1,16,1,36.569,410464994,sha256:a793e3c6bce8,36.5202,236030458,200,unknown
stagger,D,30,1,16,1,36.569,410464994,sha256:10c3183ecaa6,4.6203,6085049,200,unknown
stagger,D,30,1,16,1,36.569,410464994,sha256:15991188a884,11.0664,25656055,200,unknown
stagger,D,30,1,16,1,36.569,410464994,sha256:5142ad1c6011,0.0419,250,200,unknown
stagger,D,30,1,17,1,37.219,410464994,sha256:299c82f5afaa,0.0383,6525,200,unknown
stagger,D,30,1,17,1,37.219,410464994,sha256:866771c43bf5,18.3793,49293124,200,unknown
stagger,D,30,1,17,1,37.219,410464994,sha256:ed881fbf1b07,10.7728,25614562,200,unknown
stagger,D,30,1,17,1,37.219,410464994,sha256:9da421ddeb65,20.2894,67778971,200,unknown
stagger,D,30,1,17,1,37.219,410464994,sha256:a793e3c6bce8,37.1682,236030458,200,unknown
stagger,D,30,1,17,1,37.219,410464994,sha256:10c3183ecaa6,4.6181,6085049,200,unknown
stagger,D,30,1,17,1,37.219,410464994,sha256:15991188a884,11.0646,25656055,200,unknown
stagger,D,30,1,17,1,37.219,410464994,sha256:5142ad1c6011,0.0401,250,200,unknown
stagger,D,30,1,18,1,35.771,410464994,sha256:299c82f5afaa,0.0370,6525,200,unknown
stagger,D,30,1,18,1,35.771,410464994,sha256:866771c43bf5,18.3772,49293124,200,unknown
stagger,D,30,1,18,1,35.771,410464994,sha256:ed881fbf1b07,10.7697,25614562,200,unknown
stagger,D,30,1,18,1,35.771,410464994,sha256:9da421ddeb65,20.2858,67778971,200,unknown
stagger,D,30,1,18,1,35.771,410464994,sha256:a793e3c6bce8,35.7186,236030458,200,unknown
stagger,D,30,1,18,1,35.771,410464994,sha256:10c3183ecaa6,4.6156,6085049,200,unknown
stagger,D,30,1,18,1,35.771,410464994,sha256:15991188a884,11.0623,25656055,200,unknown
stagger,D,30,1,18,1,35.771,410464994,sha256:5142ad1c6011,0.0380,250,200,unknown
stagger,D,30,1,19,1,37.224,410464994,sha256:299c82f5afaa,0.0341,6525,200,unknown
stagger,D,30,1,19,1,37.224,410464994,sha256:866771c43bf5,18.3753,49293124,200,unknown
stagger,D,30,1,19,1,37.224,410464994,sha256:ed881fbf1b07,10.7678,25614562,200,unknown
stagger,D,30,1,19,1,37.224,410464994,sha256:9da421ddeb65,20.2835,67778971,200,unknown
stagger,D,30,1,19,1,37.224,410464994,sha256:a793e3c6bce8,37.1689,236030458,200,unknown
stagger,D,30,1,19,1,37.224,410464994,sha256:10c3183ecaa6,4.6125,6085049,200,unknown
stagger,D,30,1,19,1,37.224,410464994,sha256:15991188a884,11.0598,25656055,200,unknown
stagger,D,30,1,19,1,37.224,410464994,sha256:5142ad1c6011,0.0353,250,200,unknown
stagger,D,30,1,20,1,34.400,410464994,sha256:299c82f5afaa,0.0313,6525,200,unknown
stagger,D,30,1,20,1,34.400,410464994,sha256:866771c43bf5,18.3736,49293124,200,unknown
stagger,D,30,1,20,1,34.400,410464994,sha256:ed881fbf1b07,10.7653,25614562,200,unknown
stagger,D,30,1,20,1,34.400,410464994,sha256:9da421ddeb65,20.2809,67778971,200,unknown
stagger,D,30,1,20,1,34.400,410464994,sha256:a793e3c6bce8,34.3421,236030458,200,unknown
stagger,D,30,1,20,1,34.400,410464994,sha256:10c3183ecaa6,4.6113,6085049,200,unknown
stagger,D,30,1,20,1,34.400,410464994,sha256:15991188a884,11.0572,25656055,200,unknown
stagger,D,30,1,20,1,34.400,410464994,sha256:5142ad1c6011,0.0341,250,200,unknown
stagger,D,30,1,21,1,36.980,410464994,sha256:299c82f5afaa,0.0345,6525,200,unknown
stagger,D,30,1,21,1,36.980,410464994,sha256:866771c43bf5,18.3714,49293124,200,unknown
stagger,D,30,1,21,1,36.980,410464994,sha256:ed881fbf1b07,10.7630,25614562,200,unknown
stagger,D,30,1,21,1,36.980,410464994,sha256:9da421ddeb65,20.2800,67778971,200,unknown
stagger,D,30,1,21,1,36.980,410464994,sha256:a793e3c6bce8,36.9222,236030458,200,unknown
stagger,D,30,1,21,1,36.980,410464994,sha256:10c3183ecaa6,4.6107,6085049,200,unknown
stagger,D,30,1,21,1,36.980,410464994,sha256:15991188a884,11.0570,25656055,200,unknown
stagger,D,30,1,21,1,36.980,410464994,sha256:5142ad1c6011,0.0352,250,200,unknown
stagger,D,30,1,22,1,37.176,410464994,sha256:299c82f5afaa,0.0293,6525,200,unknown
stagger,D,30,1,22,1,37.176,410464994,sha256:866771c43bf5,18.3686,49293124,200,unknown
stagger,D,30,1,22,1,37.176,410464994,sha256:ed881fbf1b07,10.7617,25614562,200,unknown
stagger,D,30,1,22,1,37.176,410464994,sha256:9da421ddeb65,20.2790,67778971,200,unknown
stagger,D,30,1,22,1,37.176,410464994,sha256:a793e3c6bce8,37.1177,236030458,200,unknown
stagger,D,30,1,22,1,37.176,410464994,sha256:10c3183ecaa6,4.6094,6085049,200,unknown
stagger,D,30,1,22,1,37.176,410464994,sha256:15991188a884,11.0560,25656055,200,unknown
stagger,D,30,1,22,1,37.176,410464994,sha256:5142ad1c6011,0.0317,250,200,unknown
stagger,D,30,1,23,1,35.740,410464994,sha256:299c82f5afaa,0.0337,6525,200,unknown
stagger,D,30,1,23,1,35.740,410464994,sha256:866771c43bf5,18.3691,49293124,200,unknown
stagger,D,30,1,23,1,35.740,410464994,sha256:ed881fbf1b07,10.7605,25614562,200,unknown
stagger,D,30,1,23,1,35.740,410464994,sha256:9da421ddeb65,20.2778,67778971,200,unknown
stagger,D,30,1,23,1,35.740,410464994,sha256:a793e3c6bce8,35.6798,236030458,200,unknown
stagger,D,30,1,23,1,35.740,410464994,sha256:10c3183ecaa6,4.6083,6085049,200,unknown
stagger,D,30,1,23,1,35.740,410464994,sha256:15991188a884,11.0536,25656055,200,unknown
stagger,D,30,1,23,1,35.740,410464994,sha256:5142ad1c6011,0.0303,250,200,unknown
stagger,D,30,1,24,1,35.896,410464994,sha256:299c82f5afaa,0.0313,6525,200,unknown
stagger,D,30,1,24,1,35.896,410464994,sha256:866771c43bf5,18.3687,49293124,200,unknown
stagger,D,30,1,24,1,35.896,410464994,sha256:ed881fbf1b07,10.7593,25614562,200,unknown
stagger,D,30,1,24,1,35.896,410464994,sha256:9da421ddeb65,20.2780,67778971,200,unknown
stagger,D,30,1,24,1,35.896,410464994,sha256:a793e3c6bce8,35.8348,236030458,200,unknown
stagger,D,30,1,24,1,35.896,410464994,sha256:10c3183ecaa6,4.6078,6085049,200,unknown
stagger,D,30,1,24,1,35.896,410464994,sha256:15991188a884,11.0536,25656055,200,unknown
stagger,D,30,1,24,1,35.896,410464994,sha256:5142ad1c6011,0.0294,250,200,unknown
stagger,D,30,1,25,2,8.053,410464994,sha256:299c82f5afaa,0.0878,6525,200,unknown
stagger,D,30,1,25,2,8.053,410464994,sha256:866771c43bf5,7.1199,49293124,200,unknown
stagger,D,30,1,25,2,8.053,410464994,sha256:ed881fbf1b07,2.8095,25614562,200,unknown
stagger,D,30,1,25,2,8.053,410464994,sha256:9da421ddeb65,7.6486,67778971,200,unknown
stagger,D,30,1,25,2,8.053,410464994,sha256:a793e3c6bce8,8.0486,236030458,200,unknown
stagger,D,30,1,25,2,8.053,410464994,sha256:10c3183ecaa6,1.7278,6085049,200,unknown
stagger,D,30,1,25,2,8.053,410464994,sha256:15991188a884,5.4786,25656055,200,unknown
stagger,D,30,1,25,2,8.053,410464994,sha256:5142ad1c6011,0.2947,250,200,unknown
stagger,D,30,1,26,2,8.067,410464994,sha256:299c82f5afaa,0.0865,6525,200,unknown
stagger,D,30,1,26,2,8.067,410464994,sha256:866771c43bf5,7.1127,49293124,200,unknown
stagger,D,30,1,26,2,8.067,410464994,sha256:ed881fbf1b07,5.3439,25614562,200,unknown
stagger,D,30,1,26,2,8.067,410464994,sha256:9da421ddeb65,7.5618,67778971,200,unknown
stagger,D,30,1,26,2,8.067,410464994,sha256:a793e3c6bce8,8.0610,236030458,200,unknown
stagger,D,30,1,26,2,8.067,410464994,sha256:10c3183ecaa6,1.7569,6085049,200,unknown
stagger,D,30,1,26,2,8.067,410464994,sha256:15991188a884,5.7280,25656055,200,unknown
stagger,D,30,1,26,2,8.067,410464994,sha256:5142ad1c6011,0.2969,250,200,unknown
stagger,D,30,1,27,2,8.465,410464994,sha256:299c82f5afaa,0.1987,6525,200,unknown
stagger,D,30,1,27,2,8.465,410464994,sha256:866771c43bf5,7.1177,49293124,200,unknown
stagger,D,30,1,27,2,8.465,410464994,sha256:ed881fbf1b07,2.8192,25614562,200,unknown
stagger,D,30,1,27,2,8.465,410464994,sha256:9da421ddeb65,6.6510,67778971,200,unknown
stagger,D,30,1,27,2,8.465,410464994,sha256:a793e3c6bce8,8.4579,236030458,200,unknown
stagger,D,30,1,27,2,8.465,410464994,sha256:10c3183ecaa6,1.7527,6085049,200,unknown
stagger,D,30,1,27,2,8.465,410464994,sha256:15991188a884,4.8490,25656055,200,unknown
stagger,D,30,1,27,2,8.465,410464994,sha256:5142ad1c6011,0.0843,250,200,unknown
stagger,D,30,1,28,2,8.365,410464994,sha256:299c82f5afaa,0.1968,6525,200,unknown
stagger,D,30,1,28,2,8.365,410464994,sha256:866771c43bf5,6.3780,49293124,200,unknown
stagger,D,30,1,28,2,8.365,410464994,sha256:ed881fbf1b07,6.1496,25614562,200,unknown
stagger,D,30,1,28,2,8.365,410464994,sha256:9da421ddeb65,6.8730,67778971,200,unknown
stagger,D,30,1,28,2,8.365,410464994,sha256:a793e3c6bce8,8.3553,236030458,200,unknown
stagger,D,30,1,28,2,8.365,410464994,sha256:10c3183ecaa6,1.7516,6085049,200,unknown
stagger,D,30,1,28,2,8.365,410464994,sha256:15991188a884,6.4464,25656055,200,unknown
stagger,D,30,1,28,2,8.365,410464994,sha256:5142ad1c6011,0.2914,250,200,unknown
stagger,D,30,1,29,2,8.066,410464994,sha256:299c82f5afaa,0.0814,6525,200,unknown
stagger,D,30,1,29,2,8.066,410464994,sha256:866771c43bf5,4.1382,49293124,200,unknown
stagger,D,30,1,29,2,8.066,410464994,sha256:ed881fbf1b07,5.4561,25614562,200,unknown
stagger,D,30,1,29,2,8.066,410464994,sha256:9da421ddeb65,7.2239,67778971,200,unknown
stagger,D,30,1,29,2,8.066,410464994,sha256:a793e3c6bce8,8.0536,236030458,200,unknown
stagger,D,30,1,29,2,8.066,410464994,sha256:10c3183ecaa6,1.7407,6085049,200,unknown
stagger,D,30,1,29,2,8.066,410464994,sha256:15991188a884,6.3897,25656055,200,unknown
stagger,D,30,1,29,2,8.066,410464994,sha256:5142ad1c6011,0.2916,250,200,unknown
stagger,D,30,1,30,2,8.359,410464994,sha256:299c82f5afaa,0.0811,6525,200,unknown
stagger,D,30,1,30,2,8.359,410464994,sha256:866771c43bf5,6.2518,49293124,200,unknown
stagger,D,30,1,30,2,8.359,410464994,sha256:ed881fbf1b07,5.7285,25614562,200,unknown
stagger,D,30,1,30,2,8.359,410464994,sha256:9da421ddeb65,6.4395,67778971,200,unknown
stagger,D,30,1,30,2,8.359,410464994,sha256:a793e3c6bce8,8.3453,236030458,200,unknown
stagger,D,30,1,30,2,8.359,410464994,sha256:10c3183ecaa6,1.7190,6085049,200,unknown
stagger,D,30,1,30,2,8.359,410464994,sha256:15991188a884,4.7736,25656055,200,unknown
stagger,D,30,1,30,2,8.359,410464994,sha256:5142ad1c6011,0.0822,250,200,unknown
stagger,D,30,1,31,2,8.367,410464994,sha256:299c82f5afaa,0.0804,6525,200,unknown
stagger,D,30,1,31,2,8.367,410464994,sha256:866771c43bf5,6.6517,49293124,200,unknown
stagger,D,30,1,31,2,8.367,410464994,sha256:ed881fbf1b07,4.9162,25614562,200,unknown
stagger,D,30,1,31,2,8.367,410464994,sha256:9da421ddeb65,6.9333,67778971,200,unknown
stagger,D,30,1,31,2,8.367,410464994,sha256:a793e3c6bce8,8.3523,236030458,200,unknown
stagger,D,30,1,31,2,8.367,410464994,sha256:10c3183ecaa6,1.7168,6085049,200,unknown
stagger,D,30,1,31,2,8.367,410464994,sha256:15991188a884,5.3869,25656055,200,unknown
stagger,D,30,1,31,2,8.367,410464994,sha256:5142ad1c6011,0.0776,250,200,unknown
stagger,D,30,1,32,2,8.235,410464994,sha256:299c82f5afaa,0.0780,6525,200,unknown
stagger,D,30,1,32,2,8.235,410464994,sha256:866771c43bf5,7.1129,49293124,200,unknown
stagger,D,30,1,32,2,8.235,410464994,sha256:ed881fbf1b07,4.8695,25614562,200,unknown
stagger,D,30,1,32,2,8.235,410464994,sha256:9da421ddeb65,7.2583,67778971,200,unknown
stagger,D,30,1,32,2,8.235,410464994,sha256:a793e3c6bce8,8.2182,236030458,200,unknown
stagger,D,30,1,32,2,8.235,410464994,sha256:10c3183ecaa6,1.7157,6085049,200,unknown
stagger,D,30,1,32,2,8.235,410464994,sha256:15991188a884,5.7566,25656055,200,unknown
stagger,D,30,1,32,2,8.235,410464994,sha256:5142ad1c6011,0.0783,250,200,unknown
stagger,D,30,1,33,2,8.373,410464994,sha256:299c82f5afaa,0.0782,6525,200,unknown
stagger,D,30,1,33,2,8.373,410464994,sha256:866771c43bf5,5.6643,49293124,200,unknown
stagger,D,30,1,33,2,8.373,410464994,sha256:ed881fbf1b07,5.5051,25614562,200,unknown
stagger,D,30,1,33,2,8.373,410464994,sha256:9da421ddeb65,6.4300,67778971,200,unknown
stagger,D,30,1,33,2,8.373,410464994,sha256:a793e3c6bce8,8.3549,236030458,200,unknown
stagger,D,30,1,33,2,8.373,410464994,sha256:10c3183ecaa6,1.7213,6085049,200,unknown
stagger,D,30,1,33,2,8.373,410464994,sha256:15991188a884,6.5123,25656055,200,unknown
stagger,D,30,1,33,2,8.373,410464994,sha256:5142ad1c6011,0.1082,250,200,unknown
stagger,D,30,1,34,2,8.281,410464994,sha256:299c82f5afaa,0.1791,6525,200,unknown
stagger,D,30,1,34,2,8.281,410464994,sha256:866771c43bf5,6.3862,49293124,200,unknown
stagger,D,30,1,34,2,8.281,410464994,sha256:ed881fbf1b07,6.4666,25614562,200,unknown
stagger,D,30,1,34,2,8.281,410464994,sha256:9da421ddeb65,6.5132,67778971,200,unknown
stagger,D,30,1,34,2,8.281,410464994,sha256:a793e3c6bce8,8.2615,236030458,200,unknown
stagger,D,30,1,34,2,8.281,410464994,sha256:10c3183ecaa6,1.7416,6085049,200,unknown
stagger,D,30,1,34,2,8.281,410464994,sha256:15991188a884,6.4461,25656055,200,unknown
stagger,D,30,1,34,2,8.281,410464994,sha256:5142ad1c6011,0.1079,250,200,unknown
stagger,D,30,1,35,2,8.465,410464994,sha256:299c82f5afaa,0.0736,6525,200,unknown
stagger,D,30,1,35,2,8.465,410464994,sha256:866771c43bf5,6.3626,49293124,200,unknown
stagger,D,30,1,35,2,8.465,410464994,sha256:ed881fbf1b07,5.8465,25614562,200,unknown
stagger,D,30,1,35,2,8.465,410464994,sha256:9da421ddeb65,6.5326,67778971,200,unknown
stagger,D,30,1,35,2,8.465,410464994,sha256:a793e3c6bce8,8.4444,236030458,200,unknown
stagger,D,30,1,35,2,8.465,410464994,sha256:10c3183ecaa6,1.7185,6085049,200,unknown
stagger,D,30,1,35,2,8.465,410464994,sha256:15991188a884,6.4591,25656055,200,unknown
stagger,D,30,1,35,2,8.465,410464994,sha256:5142ad1c6011,0.1019,250,200,unknown
stagger,D,30,1,36,2,8.466,410464994,sha256:299c82f5afaa,0.1075,6525,200,unknown
stagger,D,30,1,36,2,8.466,410464994,sha256:866771c43bf5,6.1829,49293124,200,unknown
stagger,D,30,1,36,2,8.466,410464994,sha256:ed881fbf1b07,5.3753,25614562,200,unknown
stagger,D,30,1,36,2,8.466,410464994,sha256:9da421ddeb65,6.5031,67778971,200,unknown
stagger,D,30,1,36,2,8.466,410464994,sha256:a793e3c6bce8,8.4440,236030458,200,unknown
stagger,D,30,1,36,2,8.466,410464994,sha256:10c3183ecaa6,1.7381,6085049,200,unknown
stagger,D,30,1,36,2,8.466,410464994,sha256:15991188a884,5.4998,25656055,200,unknown
stagger,D,30,1,36,2,8.466,410464994,sha256:5142ad1c6011,0.1819,250,200,unknown
stagger,D,30,1,37,2,8.316,410464994,sha256:299c82f5afaa,0.1685,6525,200,unknown
stagger,D,30,1,37,2,8.316,410464994,sha256:866771c43bf5,6.7564,49293124,200,unknown
stagger,D,30,1,37,2,8.316,410464994,sha256:ed881fbf1b07,6.5174,25614562,200,unknown
stagger,D,30,1,37,2,8.316,410464994,sha256:9da421ddeb65,6.9759,67778971,200,unknown
stagger,D,30,1,37,2,8.316,410464994,sha256:a793e3c6bce8,8.2923,236030458,200,unknown
stagger,D,30,1,37,2,8.316,410464994,sha256:10c3183ecaa6,1.7368,6085049,200,unknown
stagger,D,30,1,37,2,8.316,410464994,sha256:15991188a884,4.6051,25656055,200,unknown
stagger,D,30,1,37,2,8.316,410464994,sha256:5142ad1c6011,0.1809,250,200,unknown
stagger,D,30,1,38,2,8.463,410464994,sha256:299c82f5afaa,0.1676,6525,200,unknown
stagger,D,30,1,38,2,8.463,410464994,sha256:866771c43bf5,6.1799,49293124,200,unknown
stagger,D,30,1,38,2,8.463,410464994,sha256:ed881fbf1b07,5.4531,25614562,200,unknown
stagger,D,30,1,38,2,8.463,410464994,sha256:9da421ddeb65,6.6171,67778971,200,unknown
stagger,D,30,1,38,2,8.463,410464994,sha256:a793e3c6bce8,8.4382,236030458,200,unknown
stagger,D,30,1,38,2,8.463,410464994,sha256:10c3183ecaa6,1.7259,6085049,200,unknown
stagger,D,30,1,38,2,8.463,410464994,sha256:15991188a884,2.4871,25656055,200,unknown
stagger,D,30,1,38,2,8.463,410464994,sha256:5142ad1c6011,0.1695,250,200,unknown
stagger,D,30,1,39,2,8.428,410464994,sha256:299c82f5afaa,0.2722,6525,200,unknown
stagger,D,30,1,39,2,8.428,410464994,sha256:866771c43bf5,7.0948,49293124,200,unknown
stagger,D,30,1,39,2,8.428,410464994,sha256:ed881fbf1b07,5.1359,25614562,200,unknown
stagger,D,30,1,39,2,8.428,410464994,sha256:9da421ddeb65,6.7459,67778971,200,unknown
stagger,D,30,1,39,2,8.428,410464994,sha256:a793e3c6bce8,8.4008,236030458,200,unknown
stagger,D,30,1,39,2,8.428,410464994,sha256:10c3183ecaa6,1.7254,6085049,200,unknown
stagger,D,30,1,39,2,8.428,410464994,sha256:15991188a884,4.8251,25656055,200,unknown
stagger,D,30,1,39,2,8.428,410464994,sha256:5142ad1c6011,0.1015,250,200,unknown
stagger,D,30,1,40,2,8.286,410464994,sha256:299c82f5afaa,0.2721,6525,200,unknown
stagger,D,30,1,40,2,8.286,410464994,sha256:866771c43bf5,7.0265,49293124,200,unknown
stagger,D,30,1,40,2,8.286,410464994,sha256:ed881fbf1b07,2.8390,25614562,200,unknown
stagger,D,30,1,40,2,8.286,410464994,sha256:9da421ddeb65,6.9353,67778971,200,unknown
stagger,D,30,1,40,2,8.286,410464994,sha256:a793e3c6bce8,8.2567,236030458,200,unknown
